date,timestamp,container name,processor/gpu name,core/gpu count,max usage (%),max gpu temperature (C),max pwr:usage/cap (%),max vram usage (%),startup time (s),task time (s),shutdown time (s),total time (s),cpu usage (%),memory usage (MB)
2025-04-17,18:04:38,whisper-small_en-ubuntu_jfk-audio-rice-university-12-september-1962_cpu_fast,NVIDIA L4,24,0,35,25.42,0.0,7.152557373046875e-07,0,0.051167964935302734,0.051167964935302734,11.9,4045.27
2025-04-17,18:04:38,whisper-small_en-ubuntu_jfk-audio-inaugural-address-20-january-1961_gpu_complex-gpu3,NVIDIA L4,24,0,36,28.47,0.0,7.152557373046875e-07,0,0.05149483680725098,0.05149483680725098,16.5,4161.64
2025-04-17,18:04:39,whisper-small_en-ubuntu_jfk-audio-inaugural-address-20-january-1961_cpu_fast,NVIDIA L4,24,0,36,28.47,0.0,9.5367431640625e-07,0,0.054548025131225586,0.054548025131225586,17.3,4421.25
2025-04-17,18:04:39,whisper-small_en-ubuntu_harvard_cpu_fast,NVIDIA L4,24,0,36,28.47,0.0,7.152557373046875e-07,0,0.05600738525390625,0.05600738525390625,9.4,4536.52
2025-04-17,18:04:40,whisper-small_en-ubuntu_jfk-audio-inaugural-address-20-january-1961_cpu_complex,NVIDIA L4,24,0,35,25.42,0.0,4.76837158203125e-07,0,0.5763931274414062,0.5763931274414062,9.9,5189.23
2025-04-17,18:04:41,whisper-small_en-ubuntu_harvard_gpu_complex-gpu1,NVIDIA L4,24,0,36,25.42,0.0,7.152557373046875e-07,0,0.2622087001800537,0.2622087001800537,7.5,5891.57
2025-04-17,18:04:41,whisper-small_en-ubuntu_jfk-audio-rice-university-12-september-1962_gpu_fast-gpu0,NVIDIA L4,24,0,36,28.69,0.02,1.6689300537109375e-06,0,0.0568242073059082,0.0568242073059082,14.3,6521.43
2025-04-17,18:04:41,whisper-small_en-ubuntu_harvard_gpu_fast-gpu0,NVIDIA L4,24,0,36,28.81,0.02,9.5367431640625e-07,0,0.05599522590637207,0.05599522590637207,15.7,7165.98
2025-04-17,18:04:42,whisper-small_en-ubuntu_harvard_cpu_complex,NVIDIA L4,24,0,35,27.92,0.02,9.5367431640625e-07,0,0.053856849670410156,0.053856849670410156,14.0,7858.46
2025-04-17,18:04:42,whisper-small_en-ubuntu_jfk-audio-rice-university-12-september-1962_gpu_complex-gpu1,NVIDIA L4,24,0,35,27.92,0.02,7.152557373046875e-07,0,0.05572152137756348,0.05572152137756348,13.6,8375.38
2025-04-17,18:25:32,whisper-medium_en-ubuntu_harvard_gpu_complex-gpu1,NVIDIA L4,24,0,34,22.22,0.0,2.384185791015625e-06,0,0.059945106506347656,0.059945106506347656,13.9,3717.19
2025-04-17,18:25:32,whisper-medium_en-ubuntu_harvard_cpu_complex,NVIDIA L4,24,0,34,22.22,0.0,9.5367431640625e-07,0,0.05701041221618652,0.05701041221618652,20.6,4045.25
2025-04-17,18:25:32,whisper-medium_en-ubuntu_jfk-audio-inaugural-address-20-january-1961_gpu_fast-gpu2,NVIDIA L4,24,0,34,22.22,0.0,7.152557373046875e-07,0,0.05614137649536133,0.05614137649536133,25.2,4196.64
2025-04-17,18:25:33,whisper-medium_en-ubuntu_harvard_cpu_fast,NVIDIA L4,24,0,34,22.22,0.0,7.152557373046875e-07,0,0.056830406188964844,0.056830406188964844,4.9,4469.21
2025-04-17,18:25:33,whisper-medium_en-ubuntu_jfk-audio-rice-university-12-september-1962_gpu_complex-gpu1,NVIDIA L4,24,0,34,22.22,0.0,1.1920928955078125e-06,0,0.0566716194152832,0.0566716194152832,8.2,4584.54
2025-04-17,18:25:34,whisper-medium_en-ubuntu_harvard_gpu_fast-gpu0,NVIDIA L4,24,0,34,22.25,0.02,9.5367431640625e-07,0,0.3978850841522217,0.3978850841522217,13.4,5444.57
2025-04-17,18:25:34,whisper-medium_en-ubuntu_jfk-audio-rice-university-12-september-1962_gpu_fast-gpu0,NVIDIA L4,24,0,34,22.24,0.02,9.5367431640625e-07,0,0.06106209754943848,0.06106209754943848,21.0,6407.7
2025-04-17,18:25:35,whisper-medium_en-ubuntu_jfk-audio-inaugural-address-20-january-1961_cpu_fast,NVIDIA L4,24,0,34,22.25,0.02,1.1920928955078125e-06,0,0.060318708419799805,0.060318708419799805,19.4,7361.42
2025-04-17,18:25:35,whisper-medium_en-ubuntu_jfk-audio-rice-university-12-september-1962_cpu_complex,NVIDIA L4,24,0,34,22.25,0.02,7.152557373046875e-07,0,0.060491323471069336,0.060491323471069336,15.5,8293.63
2025-04-17,18:25:35,whisper-medium_en-ubuntu_jfk-audio-inaugural-address-20-january-1961_gpu_complex-gpu3,NVIDIA L4,24,0,34,22.25,0.02,9.5367431640625e-07,0,0.06134152412414551,0.06134152412414551,18.7,9224.49
2025-04-17,18:25:36,whisper-medium_en-ubuntu_jfk-audio-rice-university-12-september-1962_cpu_fast,NVIDIA L4,24,0,34,22.22,0.02,9.5367431640625e-07,0,0.058580636978149414,0.058580636978149414,23.9,10252.63
2025-04-17,18:25:36,whisper-medium_en-ubuntu_jfk-audio-inaugural-address-20-january-1961_cpu_complex,NVIDIA L4,24,0,34,22.22,0.02,7.152557373046875e-07,0,0.06084036827087402,0.06084036827087402,19.6,11404.29
2025-04-17,18:46:09,whisper-large-ubuntu_jfk-audio-inaugural-address-20-january-1961_cpu_complex,NVIDIA L4,24,0,33,22.24,0.0,4.76837158203125e-07,0,0.07913708686828613,0.07913708686828613,2.9,3521.38
2025-04-17,18:46:09,whisper-large-ubuntu_harvard_gpu_complex-gpu1,NVIDIA L4,24,0,33,22.24,0.0,4.76837158203125e-07,0,0.10103940963745117,0.10103940963745117,13.0,3751.48
2025-04-17,18:46:09,whisper-large-ubuntu_jfk-audio-rice-university-12-september-1962_cpu_complex,NVIDIA L4,24,0,33,22.24,0.0,7.152557373046875e-07,0,0.05671954154968262,0.05671954154968262,6.6,3919.89
2025-04-17,18:46:10,whisper-large-ubuntu_jfk-audio-inaugural-address-20-january-1961_gpu_fast-gpu2,NVIDIA L4,24,0,33,22.24,0.0,4.76837158203125e-07,0,0.05659818649291992,0.05659818649291992,13.3,4074.88
2025-04-17,18:46:10,whisper-large-ubuntu_jfk-audio-inaugural-address-20-january-1961_gpu_complex-gpu3,NVIDIA L4,24,0,33,22.24,0.0,7.152557373046875e-07,0,0.05721139907836914,0.05721139907836914,24.9,4293.3
2025-04-17,18:46:10,whisper-large-ubuntu_harvard_cpu_complex,NVIDIA L4,24,0,33,22.24,0.0,4.76837158203125e-07,0,0.055318593978881836,0.055318593978881836,6.4,4481.62
2025-04-17,18:46:11,whisper-large-ubuntu_jfk-audio-rice-university-12-september-1962_gpu_fast-gpu0,NVIDIA L4,24,0,33,22.24,0.0,7.152557373046875e-07,0,0.057489633560180664,0.057489633560180664,15.6,4626.13
2025-04-17,18:46:11,whisper-large-ubuntu_harvard_cpu_fast,NVIDIA L4,24,0,33,22.24,0.0,7.152557373046875e-07,0,0.18137383460998535,0.18137383460998535,12.3,5231.31
2025-04-17,18:46:12,whisper-large-ubuntu_harvard_gpu_fast-gpu0,NVIDIA L4,24,0,33,22.46,0.02,7.152557373046875e-07,0,0.05699658393859863,0.05699658393859863,18.1,6155.57
2025-04-17,18:46:12,whisper-large-ubuntu_jfk-audio-rice-university-12-september-1962_gpu_complex-gpu1,NVIDIA L4,24,0,33,22.4,0.02,3.0994415283203125e-06,0,0.05938863754272461,0.05938863754272461,18.1,7499.07
2025-04-17,18:46:13,whisper-large-ubuntu_jfk-audio-inaugural-address-20-january-1961_cpu_fast,NVIDIA L4,24,0,33,22.4,0.02,9.5367431640625e-07,0,0.056853294372558594,0.056853294372558594,18.2,8436.34
2025-04-17,18:46:13,whisper-large-ubuntu_jfk-audio-rice-university-12-september-1962_cpu_fast,NVIDIA L4,24,0,33,22.4,0.02,9.5367431640625e-07,0,0.0603327751159668,0.0603327751159668,20.1,9288.07
2025-04-17,19:06:49,whisper-turbo-ubuntu_jfk-audio-rice-university-12-september-1962_gpu_fast-gpu0,NVIDIA L4,24,0,32,22.08,0.0,3.0994415283203125e-06,0,0.07956933975219727,0.07956933975219727,10.4,3917.11
2025-04-17,19:06:50,whisper-turbo-ubuntu_harvard_cpu_fast,NVIDIA L4,24,0,32,22.08,0.0,4.76837158203125e-07,0,0.05596470832824707,0.05596470832824707,13.1,4089.13
2025-04-17,19:06:50,whisper-turbo-ubuntu_jfk-audio-inaugural-address-20-january-1961_gpu_fast-gpu2,NVIDIA L4,24,0,32,22.08,0.0,7.152557373046875e-07,0,0.05633234977722168,0.05633234977722168,25.3,4329.85
2025-04-17,19:06:50,whisper-turbo-ubuntu_harvard_gpu_complex-gpu1,NVIDIA L4,24,0,32,22.08,0.0,7.152557373046875e-07,0,0.056235551834106445,0.056235551834106445,3.1,4488.98
2025-04-17,19:06:51,whisper-turbo-ubuntu_jfk-audio-inaugural-address-20-january-1961_gpu_complex-gpu3,NVIDIA L4,24,0,32,22.08,0.0,7.152557373046875e-07,0,0.05648469924926758,0.05648469924926758,22.0,4673.07
2025-04-17,19:06:51,whisper-turbo-ubuntu_jfk-audio-rice-university-12-september-1962_gpu_complex-gpu1,NVIDIA L4,24,0,32,22.08,0.0,7.152557373046875e-07,0,0.22650861740112305,0.22650861740112305,7.5,5246.21
2025-04-17,19:06:52,whisper-turbo-ubuntu_jfk-audio-rice-university-12-september-1962_cpu_complex,NVIDIA L4,24,0,32,22.11,0.02,7.152557373046875e-07,0,0.06020689010620117,0.06020689010620117,15.7,5982.45
2025-04-17,19:06:52,whisper-turbo-ubuntu_jfk-audio-inaugural-address-20-january-1961_cpu_fast,NVIDIA L4,24,0,32,22.11,0.02,9.5367431640625e-07,0,0.05808234214782715,0.05808234214782715,17.5,6867.63
2025-04-17,19:06:52,whisper-turbo-ubuntu_harvard_gpu_fast-gpu0,NVIDIA L4,24,0,32,22.12,0.02,7.152557373046875e-07,0,0.057245731353759766,0.057245731353759766,21.3,7865.51
2025-04-17,19:06:53,whisper-turbo-ubuntu_harvard_cpu_complex,NVIDIA L4,24,0,32,22.12,0.02,9.5367431640625e-07,0,0.06150007247924805,0.06150007247924805,20.1,8856.41
2025-04-17,19:06:53,whisper-turbo-ubuntu_jfk-audio-rice-university-12-september-1962_cpu_fast,NVIDIA L4,24,0,32,22.12,0.02,9.5367431640625e-07,0,0.0592808723449707,0.0592808723449707,19.2,9635.37
2025-04-17,19:06:54,whisper-turbo-ubuntu_jfk-audio-inaugural-address-20-january-1961_cpu_complex,NVIDIA L4,24,0,32,22.08,0.02,2.384185791015625e-06,0,0.05828857421875,0.05828857421875,20.2,10856.05
