date,timestamp,pod name,processor/gpu name,core/gpu count,max usage (%),max gpu temperature (C),max pwr:usage/cap (%),max vram usage (%)
2025-03-05,013712,whisper-ubuntu-gpu,NVIDIA L4,4,0,36,23.0,0.004341408352869671
2025-03-05,013722,No Pod,NVIDIA L4,4,0,35,22.916666666666664,0.004341408352869671
2025-03-05,013732,whisper-ubi-cpu,NVIDIA L4,4,0,35,22.916666666666664,0.004341408352869671
2025-03-05,013743,whisper-ubi-cpu,NVIDIA L4,4,0,34,22.84722222222222,0.004341408352869671
2025-03-05,013753,whisper-ubi-cpu,NVIDIA L4,4,0,34,22.777777777777775,0.004341408352869671
2025-03-05,013803,whisper-ubi-cpu,NVIDIA L4,4,0,33,22.84722222222222,0.004341408352869671
2025-03-05,013813,whisper-ubi-cpu,NVIDIA L4,4,0,33,22.84722222222222,0.004341408352869671
2025-03-05,013823,whisper-ubi-cpu,NVIDIA L4,4,0,32,22.777777777777775,0.004341408352869671
2025-03-05,013833,whisper-ubi-cpu,NVIDIA L4,4,0,32,22.791666666666664,0.004341408352869671
2025-03-05,013844,whisper-ubi-cpu,NVIDIA L4,4,0,32,22.63888888888889,0.004341408352869671
2025-03-05,013854,whisper-ubi-cpu,NVIDIA L4,4,0,32,22.63888888888889,0.004341408352869671
2025-03-05,013904,whisper-ubi-cpu,NVIDIA L4,4,0,31,22.708333333333336,0.004341408352869671
2025-03-05,013914,whisper-ubi-cpu,NVIDIA L4,4,0,31,22.63888888888889,0.004341408352869671
2025-03-05,013924,whisper-ubi-cpu,NVIDIA L4,4,0,31,22.63888888888889,0.004341408352869671
2025-03-05,013935,whisper-ubi-cpu,NVIDIA L4,4,0,31,22.65277777777778,0.004341408352869671
2025-03-05,013945,whisper-ubi-cpu,NVIDIA L4,4,0,31,22.65277777777778,0.004341408352869671
2025-03-05,013955,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.63888888888889,0.004341408352869671
2025-03-05,014005,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.569444444444446,0.004341408352869671
2025-03-05,014015,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.569444444444446,0.004341408352869671
2025-03-05,014025,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.51388888888889,0.004341408352869671
2025-03-05,014036,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.569444444444446,0.004341408352869671
2025-03-05,014046,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.499999999999996,0.004341408352869671
2025-03-05,014056,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.499999999999996,0.004341408352869671
2025-03-05,014106,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.499999999999996,0.004341408352869671
2025-03-05,014116,whisper-ubi-cpu,NVIDIA L4,4,0,30,22.499999999999996,0.004341408352869671
2025-03-05,014126,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014137,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014147,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014157,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014207,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014217,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014228,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014238,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014248,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.569444444444446,0.004341408352869671
2025-03-05,014258,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014308,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014318,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014329,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014339,No Pod,NVIDIA L4,4,0,29,22.555555555555554,0.004341408352869671
2025-03-05,014349,No Pod,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014359,No Pod,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014409,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014419,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014430,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014440,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014450,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014500,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014510,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014520,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.555555555555554,0.004341408352869671
2025-03-05,014531,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014541,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014551,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014601,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014612,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014622,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014632,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014642,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014652,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014703,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014713,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014723,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014733,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014743,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,014754,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,014804,whisper-ubi-cpu,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
