2025-03-05,013501,whisper,medium.en,/tmp/,audio-samples/harvard.wav,/tmp,1741138465.6824563,1741138501.0675366,35.385080337524414,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name medium.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,013514,whisper,medium.en,/tmp/,audio-samples/harvard.wav,/tmp,1741138502.870968,1741138513.8367007,10.96573257446289,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name medium.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,013557,whisper,large,/tmp/,audio-samples/harvard.wav,/tmp,1741138515.6407833,1741138557.2347608,41.59397745132446,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name large --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,013616,whisper,large,/tmp/,audio-samples/harvard.wav,/tmp,1741138559.0441577,1741138576.2270637,17.182905912399292,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name large --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,013643,whisper,turbo,/tmp/,audio-samples/harvard.wav,/tmp,1741138578.0440886,1741138603.133786,25.08969736099243,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name turbo --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,013654,whisper,turbo,/tmp/,audio-samples/harvard.wav,/tmp,1741138604.9520686,1741138614.388482,9.436413526535034,0.0,0.0,0.0,1.0,0.0,FP16,python3 evaluations/evaluation.py --model_name turbo --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014417,whisper,tiny.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139052.9461758,1741139057.3044047,4.358228921890259,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name tiny.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014421,whisper,tiny.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139058.6946523,1741139061.926773,3.2321207523345947,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name tiny.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014429,whisper,base.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139063.3219738,1741139069.174977,5.853003263473511,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name base.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014434,whisper,base.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139070.5772412,1741139074.7923152,4.215074062347412,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name base.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014448,whisper,small.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139076.1914206,1741139088.211084,12.019663333892822,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name small.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014457,whisper,small.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139089.6394064,1741139097.5466688,7.907262325286865,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name small.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014532,whisper,medium.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139098.9501126,1741139132.3191125,33.36899995803833,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name medium.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014554,whisper,medium.en,/tmp/,audio-samples/harvard.wav,/tmp,1741139133.7189214,1741139153.999553,20.28063154220581,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name medium.en --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014701,whisper,large,/tmp/,audio-samples/harvard.wav,/tmp,1741139155.3983102,1741139221.9891715,66.5908613204956,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name large --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
2025-03-05,014736,whisper,large,/tmp/,audio-samples/harvard.wav,/tmp,1741139223.3887255,1741139256.0914054,32.70267987251282,0.0,0.0,0.0,1.0,0.0,FP32,python3 evaluations/evaluation.py --model_name large --input audio-samples/harvard.wav --reference_file ground-truth/harvard.txt --language en
